publication_id	publication	time	time_slice_id	type	subfield_id	subdomain_id
22607	CHAKRAVA_2012_M_175	2012	8	ARTICLE	1	0
22608	CHALKITI_2012_I_522	2012	8	ARTICLE	1	0
22609	CHAMBERS_2012_P_10.1371/journal.pone.0041911	2012	8	ARTICLE	3	0
22610	CHAMPION_2012_C_113	2012	8	ARTICLE	4	4
22611	CHAN-TIN_2012_IEEE	2012	8	BOOK	0	1
22612	CHANDRAM_2012_A_343	2012	8	ARTICLE	0	-1
22613	CHANDRA_2012_PROCEEDINGS_57	2012	8	CHAPTER	2	1
22614	CHANG_2012_CONFERENCE_50	2012	8	CHAPTER	2	1
22615	CHANG_2012_C_995	2012	8	ARTICLE	1	1
22616	CHANG_2012_INTERNATIONAL_415	2012	8	CHAPTER	3	1
22617	CHANG_2012_I_1201	2012	8	ARTICLE	1	0
22618	CHANG_2012_I_634	2012	8	ARTICLE	4	1
22619	CHANG_2012_J_395	2012	8	ARTICLE	4	3
22620	CHANG_2012_J_761	2012	8	ARTICLE	1	3
22621	CHANG_2012_S_203	2012	8	ARTICLE	3	2
22622	CHANTARA_2012_J_299	2012	8	ARTICLE	2	4
22623	CHAN_2012_C_345	2012	8	ARTICLE	0	4
22624	CHAN_2012_INTERNATIONAL_439	2012	8	CHAPTER	0	0
22625	CHAN_2012_I_802	2012	8	ARTICLE	2	1
22626	CHAO_2012_A_236	2012	8	ARTICLE	4	4
22627	CHARD_2012_I_551	2012	8	ARTICLE	0	1
22628	CHARD_2012_P	2012	8	BOOK	2	1
22629	CHAREUNS_2012_J_276	2012	8	ARTICLE	1	1
22630	CHATTERJ_2012_IEEE_804	2012	8	CHAPTER	2	-1
22631	CHATZIGE_2012_PROC_1309	2012	8	CHAPTER	2	1
22632	CHAU_2012_M_1189	2012	8	ARTICLE	0	1
22633	CHA_2012_C_1066	2012	8	ARTICLE	2	1
22634	CHA_2012_I_991	2012	8	ARTICLE	0	1
22635	CHEADLE_2012_S_1198	2012	8	ARTICLE	3	2
22636	CHECHEV_2012_L_434	2012	8	ARTICLE	0	-1
22637	CHEE_2012_P_91	2012	8	ARTICLE	1	0
22638	CHELMIS_2012_IEEE/ACM_1228	2012	8	CHAPTER	0	1
22639	CHELMIS_2012_IEEE/ACM_62	2012	8	CHAPTER	0	1
22640	CHENG_2012_A_10.1145/2071396.2071401	2012	8	ARTICLE	0	1
22641	CHENG_2012_D_450	2012	8	ARTICLE	2	1
22642	CHENG_2012_IEEE	2012	8	BOOK	0	1
22643	CHENG_2012_INT_585	2012	8	CHAPTER	3	0
22644	CHENG_2012_I_1558	2012	8	ARTICLE	0	1
22645	CHENG_2012_I_3	2012	8	ARTICLE	1	0
22646	CHENG_2012_O_698	2012	8	ARTICLE	0	1
22647	CHENG_2012_PROCEEDINGS_1565	2012	8	CHAPTER	2	1
22648	CHEN_2012_A_2004	2012	8	ARTICLE	0	1
22649	CHEN_2012_C_2091	2012	8	ARTICLE	0	1
22650	CHEN_2012_C_27	2012	8	ARTICLE	1	4
22651	CHEN_2012_C_323	2012	8	ARTICLE	3	1
22652	CHEN_2012_C_646	2012	8	ARTICLE	4	3
22653	CHEN_2012_DISCRETE_10.1155/2012/480196	2012	8	CHAPTER	2	1
22654	CHEN_2012_E_10.5018/economics-ejournal.ja.2012-26	2012	8	ARTICLE	2	1
22655	CHEN_2012_E_2690	2012	8	ARTICLE	0	1
22656	CHEN_2012_E_515	2012	8	ARTICLE	2	1
22657	CHEN_2012_INTERNATIONAL_2259	2012	8	CHAPTER	0	1
22658	CHEN_2012_INTERNATIONAL_395	2012	8	CHAPTER	2	1
22659	CHEN_2012_INT_84	2012	8	CHAPTER	2	1
22660	CHEN_2012_INT_89	2012	8	CHAPTER	4	0
22661	CHEN_2012_I_1	2012	8	ARTICLE	1	1
22662	CHEN_2012_I_1216	2012	8	ARTICLE	2	1
22663	CHEN_2012_I_332	2012	8	ARTICLE	0	1
22664	CHEN_2012_I_43	2012	8	ARTICLE	0	1
22665	CHEN_2012_I_53	2012	8	ARTICLE	2	1
22666	CHEN_2012_I_87	2012	8	ARTICLE	4	1
22667	CHEN_2012_J_1775	2012	8	ARTICLE	0	1
22668	CHEN_2012_J_295	2012	8	ARTICLE	0	1
22669	CHEN_2012_J_381	2012	8	ARTICLE	4	4
22670	CHEN_2012_J_487	2012	8	ARTICLE	4	2
22671	CHEN_2012_J_59	2012	8	ARTICLE	2	1
22672	CHEN_2012_K_577	2012	8	ARTICLE	2	1
22673	CHEN_2012_MATH_10.1155/2012/170563	2012	8	CHAPTER	2	1
22674	CHEN_2012_MATH_10.1155/2012/971303	2012	8	CHAPTER	3	0
22675	CHEN_2012_PICMET_927	2012	8	CHAPTER	1	0
22676	CHEN_2012_P_10.1103/PhysRevE.86.045101	2012	8	ARTICLE	2	3
22677	CHEN_2012_P_3888	2012	8	ARTICLE	3	1
22678	CHEN_2012_SECOND_405	2012	8	CHAPTER	2	1
22679	CHEN_2012_SECOND_563	2012	8	CHAPTER	2	1
22680	CHEN_2012_SIXTH	2012	8	BOOK	0	1
22681	CHEN_2012_THIRD_143	2012	8	CHAPTER	0	1
22682	CHEONG_2012_INTERNATIONAL_909	2012	8	CHAPTER	0	1
22683	CHEPNGEN_2012_R_1512	2012	8	ARTICLE	4	4
22684	CHESTER_2012_IEEE/ACM_418	2012	8	CHAPTER	2	1
22685	CHHETRI_2012_A_142	2012	8	ARTICLE	1	2
22686	CHILAKAM_2012_PROCEEDINGS_24	2012	8	CHAPTER	2	1
22687	CHILDRES_2012_A_45	2012	8	ARTICLE	1	3
22688	CHILUKA_2012_INT_503	2012	8	CHAPTER	2	1
22689	CHINCHIL_2012_J_2223	2012	8	ARTICLE	3	1
22690	CHINCHIL_2012_S_699	2012	8	ARTICLE	3	1
22691	CHIOU_2012_IEEE/ACM_51	2012	8	CHAPTER	3	2
22692	CHIRA_2012_IEEE	2012	8	BOOK	2	1
22693	CHISEGA-_2012_ELEARN_455	2012	8	CHAPTER	0	1
22694	CHIU_2012_I_337	2012	8	ARTICLE	1	0
22695	CHIU_2012_J_691	2012	8	ARTICLE	2	1
22696	CHIU_2012_PICMET_2983	2012	8	CHAPTER	4	1
22697	CHIYO_2012_P_10.1371/journal.pone.0031382	2012	8	ARTICLE	4	1
22698	CHI_2012_P_1390	2012	8	ARTICLE	0	3
22699	CHOI_2012_B_273	2012	8	ARTICLE	3	2
22700	CHOI_2012_I_620	2012	8	ARTICLE	2	1
22701	CHOI_2012_PICMET_1330	2012	8	CHAPTER	1	-1
22702	CHOI_2012_P_2868	2012	8	ARTICLE	0	1
22703	CHOI_2012_R_135	2012	8	ARTICLE	2	4
22704	CHOI_2012_R_215	2012	8	ARTICLE	2	4
22705	CHOI_2012_S_43	2012	8	ARTICLE	0	1
22706	CHOMUTAR_2012_IEEE/ACM_745	2012	8	CHAPTER	3	1
22707	CHONG_2012_C_360	2012	8	ARTICLE	4	1
22708	CHONG_2012_SCI_10.1100/2012/978036	2012	8	CHAPTER	4	4
22709	CHOPADE_2012_PROCEEDINGS	2012	8	BOOK	2	1
22710	CHORT_2012_R_858	2012	8	ARTICLE	1	3
22711	CHORUS_2012_T_93	2012	8	ARTICLE	2	3
22712	CHOU_2012_C_117	2012	8	ARTICLE	0	1
22713	CHOU_2012_ELEVENTH_398	2012	8	CHAPTER	4	1
22714	CHOU_2012_IEEE_230	2012	8	CHAPTER	0	1
22715	CHOU_2012_P_125	2012	8	ARTICLE	4	4
22716	CHOWELL_2012_B_10.1186/1741-7015-10-159	2012	8	ARTICLE	2	1
22717	CHOW_2012_I_779	2012	8	ARTICLE	4	0
22718	CHOW_2012_S_347	2012	8	ARTICLE	4	4
22719	CHO_2012_G_249	2012	8	ARTICLE	4	4
22720	CHO_2012_I_271	2012	8	ARTICLE	4	4
22721	CHO_2012_J_1001	2012	8	ARTICLE	2	1
22722	CHO_2012_J_344	2012	8	ARTICLE	4	4
22723	CHO_2012_S_9	2012	8	ARTICLE	3	1
22724	CHO_2012_T_97	2012	8	ARTICLE	3	0
22725	CHRISTEN_2012_A_114	2012	8	ARTICLE	1	3
22726	CHRISTOF_2012_J_714	2012	8	ARTICLE	0	1
22727	CHUANG_2012_E_226	2012	8	ARTICLE	4	3
22728	CHUANG_2012_J_349	2012	8	ARTICLE	4	1
22729	CHUA_2012_IEEE/ACM_1105	2012	8	CHAPTER	3	0
22730	CHUA_2012_O_116	2012	8	ARTICLE	1	0
22731	CHUA_2012_O_175	2012	8	ARTICLE	0	1
22732	CHUNG_2012_ADV_1240	2012	8	CHAPTER	0	1
22733	CHUNG_2012_E_10.1209/0295-5075/98/58004	2012	8	ARTICLE	2	1
22734	CHUNG_2012_IEEE/ACM_724	2012	8	CHAPTER	3	1
22735	CHUNG_2012_I_196	2012	8	ARTICLE	2	1
22736	CHUNG_2012_L_175	2012	8	ARTICLE	0	1
22737	CHUNG_2012_P_851	2012	8	ARTICLE	2	0
22738	CHUNG_2012_S_207	2012	8	ARTICLE	0	1
22739	CHU_2012_I_811	2012	8	ARTICLE	0	1
22740	CHU_2012_L_118	2012	8	ARTICLE	0	-1
22741	CIANI_2012_A_1313	2012	8	ARTICLE	4	1
22742	CIDELL_2012_T_593	2012	8	ARTICLE	1	3
22743	CIMINI_2012_P_10.1103/PhysRevE.85.046108	2012	8	ARTICLE	2	1
22744	CINCOTTI_2012_E_361	2012	8	ARTICLE	1	1
22745	CINGANO_2012_J_291	2012	8	ARTICLE	0	4
22746	CINGIZ_2012_IEEE/ACM_835	2012	8	CHAPTER	0	1
22747	CINNER_2012_G_12	2012	8	ARTICLE	1	2
22748	CIOFFI-R_2012_A_10.1145/2036264.2036274	2012	8	ARTICLE	2	2
22749	CIRILLO_2012_A_1075	2012	8	ARTICLE	1	1
22750	CLARKE_2012_R_25	2012	8	ARTICLE	1	3
22751	CLAUSSEN_2012_I_223	2012	8	ARTICLE	3	3
22752	CLEMSON_2012_P_1434	2012	8	ARTICLE	2	1
22753	CLIFT_2012_N_565	2012	8	ARTICLE	1	0
22754	CLOPTON_2012_G_272	2012	8	ARTICLE	4	3
22755	COBO-REY_2012_E_547	2012	8	ARTICLE	2	3
22756	COBURN_2012_A_137	2012	8	ARTICLE	1	0
22757	COE_2012_J_297	2012	8	ARTICLE	0	1
22758	COFFEY_2012_H_465	2012	8	ARTICLE	4	3
22759	COHEN_2012_A_2177	2012	8	ARTICLE	1	3
22760	COHEN_2012_C_376	2012	8	ARTICLE	3	2
22761	COHEN_2012_C_588	2012	8	ARTICLE	2	3
22762	COKER_2012_J_1033	2012	8	ARTICLE	0	0
22763	COKLAR_2012_E_617	2012	8	ARTICLE	0	1
22764	COLIN_2012_R_375	2012	8	ARTICLE	1	0
22765	COLLINS-_2012_G_109	2012	8	ARTICLE	1	0
22766	COLLINS_2012_T_527	2012	8	ARTICLE	2	0
22767	COMACCHI_2012_J_943	2012	8	ARTICLE	1	0
22768	COMAN_2012_J_321	2012	8	ARTICLE	1	3
22769	COMAR_2012_N_93	2012	8	ARTICLE	0	1
22770	COMBER_2012_I_274	2012	8	ARTICLE	2	1
22771	COMBE_2012_IEEE/ACM_1248	2012	8	CHAPTER	2	1
22772	COMBE_2012_IEEE/ACM_710	2012	8	CHAPTER	2	1
22773	COMPTON_2012_J_149	2012	8	ARTICLE	1	3
22774	COMUNELL_2012_I_453	2012	8	ARTICLE	1	3
22775	CONALDI_2012_O_385	2012	8	ARTICLE	2	0
22776	CONCAS_2012_I_525	2012	8	ARTICLE	3	1
22777	CONNELLY_2012_B_403	2012	8	ARTICLE	1	0
22778	CONNOR_2012_J_184	2012	8	ARTICLE	4	2
22779	CONTI_2012_IEEE/ACM_1071	2012	8	CHAPTER	0	1
22780	CONTI_2012_L_174	2012	8	ARTICLE	2	1
22781	CONTI_2012_P_2	2012	8	ARTICLE	0	1
22782	CONTRACT_2012_L_994	2012	8	ARTICLE	3	3
22783	COOK-CRA_2012_A_723	2012	8	ARTICLE	4	4
22784	COOK_2012_I_10.3402/ijch.v71i0.18643	2012	8	ARTICLE	3	1
22785	COOK_2012_I_297	2012	8	ARTICLE	3	1
22786	COOK_2012_P_22	2012	8	ARTICLE	0	0
22787	COOPER_2012_B_18	2012	8	ARTICLE	1	3
22788	COOPER_2012_INT_33	2012	8	CHAPTER	2	1
22789	COOPER_2012_J_433	2012	8	ARTICLE	1	0
22790	CORAZZIN_2012_E_1276	2012	8	ARTICLE	0	4
22791	CORDEA_2012_ENTREPRENEURSHIP_72	2012	8	CHAPTER	1	0
22792	CORNWELL_2012_J_215	2012	8	ARTICLE	4	4
22793	CORNWELL_2012_J_229	2012	8	ARTICLE	4	4
22794	CORREA_2012_I_106	2012	8	ARTICLE	3	1
22795	CORREA_2012_PROCEEDINGS_51	2012	8	CHAPTER	2	1
22796	CORTEN_2012_P_10.1371/journal.pone.0034760	2012	8	ARTICLE	2	1
22797	CORTIS_2012_I_351	2012	8	ARTICLE	4	3
22798	COSTAS_2012_J_1647	2012	8	ARTICLE	0	1
22799	COSTA_2012_A_387	2012	8	ARTICLE	1	0
22800	COSTA_2012_IEEE/ACM_194	2012	8	CHAPTER	2	1
22801	COTE_2012_J_646	2012	8	ARTICLE	4	3
22802	COURTOIS_2012_C_290	2012	8	ARTICLE	0	1
22803	COUSIN_2012_ACTES_96	2012	8	CHAPTER	1	3
22804	COVIELLO_2012_P_10.1371/journal.pone.0041900	2012	8	ARTICLE	2	1
22805	COWAN_2012_I_39	2012	8	ARTICLE	1	1
22806	CRAGLIA_2012_I_398	2012	8	ARTICLE	0	-1
22807	CRAGUE_2012_S_1	2012	8	ARTICLE	1	0
22808	CRAWFORD_2012_E_430	2012	8	ARTICLE	2	0
22809	CREESE_2012_C_365	2012	8	ARTICLE	1	3
22810	CREIXELL_2012_N_363	2012	8	ARTICLE	2	1
22811	CRESSWEL_2012_T_10.1186/1745-6215-13-78	2012	8	ARTICLE	1	0
22812	CRIADO_2012_I_291	2012	8	ARTICLE	2	1
22813	CROFT_2012_O_955	2012	8	ARTICLE	3	1
22814	CRONA_2012_E_10.5751/ES-04534-170132	2012	8	ARTICLE	1	2
22815	CROSIER_2012_R_230	2012	8	ARTICLE	3	1
22816	CROSNOE_2012_J_150	2012	8	ARTICLE	4	2
22817	CROSSLEY_2012_S_596	2012	8	ARTICLE	3	0
22818	CROSSLEY_2012_S_634	2012	8	ARTICLE	4	2
22819	CROSS_2012_B_1437	2012	8	ARTICLE	3	1
22820	CROWCROF_2012_A_32	2012	8	ARTICLE	0	-1
22821	CRUZ_2012_D_1390	2012	8	ARTICLE	4	2
22822	CRUZ_2012_IEEE/ACM_704	2012	8	CHAPTER	2	1
22823	CRUZ_2012_P_121	2012	8	ARTICLE	0	2
22824	CSERPES_2012_E_729	2012	8	ARTICLE	3	0
22825	CUADRADO_2012_P_222	2012	8	ARTICLE	1	-1
22826	CUBBIN_2012_J_344	2012	8	ARTICLE	4	-1
22827	CUCE_2012_IEEE/ACM_943	2012	8	CHAPTER	3	0
22828	CUDANOV_2012_C_285	2012	8	ARTICLE	0	0
22829	CUI_2012_ADV_130	2012	8	CHAPTER	0	1
22830	CUI_2012_INT_343	2012	8	CHAPTER	2	1
22831	CUI_2012_P_10.1371/journal.pone.0050702	2012	8	ARTICLE	2	1
22832	CUNNINGH_2012_B_239	2012	8	ARTICLE	3	0
22833	CUNNINGH_2012_S_1175	2012	8	ARTICLE	4	2
22834	CUNNINGH_2012_T_415	2012	8	ARTICLE	1	3
22835	CURRID-H_2012_E_2646	2012	8	ARTICLE	3	3
22836	CURRIE_2012_O_1333	2012	8	ARTICLE	3	0
22837	CURSEU_2012_H_621	2012	8	ARTICLE	1	0
22838	CURSEU_2012_J_576	2012	8	ARTICLE	1	0
22839	CUTILLO_2012_P_10.1371/journal.pone.0043678	2012	8	ARTICLE	2	1
22840	CUVELIER_2012_L_117	2012	8	ARTICLE	2	1
22841	CUZZOCRE_2012_J_1210	2012	8	ARTICLE	3	1
22842	D'AMATO_2012_J_402	2012	8	ARTICLE	4	1
22843	DABAS_2012_J_176	2012	8	ARTICLE	1	0
22844	DABIC_2012_A_293	2012	8	ARTICLE	2	0
22845	DABNER_2012_I_69	2012	8	ARTICLE	0	1
22846	DABPHET_2012_J_1107	2012	8	ARTICLE	0	0
22847	DADACHEV_2012_THIRD_99	2012	8	CHAPTER	0	-1
22848	DAI_2012_IEEE_171	2012	8	CHAPTER	2	1
22849	DALL'AST_2012_P_4395	2012	8	ARTICLE	2	3
22850	DALY_2012_TEACH	2012	8	BOOK	1	0
22851	DANCIU_2012_P_2434	2012	8	ARTICLE	0	-1
22852	DANG_2012_INT_1155	2012	8	CHAPTER	1	0
22853	DANH_2012_J_42	2012	8	ARTICLE	0	1
22854	DANON_2012_J_2826	2012	8	ARTICLE	2	1
22855	DARAGANO_2012_S_6	2012	8	ARTICLE	2	2
22856	DAS_2012_A_10.1145/2297456.2297458	2012	8	ARTICLE	2	1
22857	DAS_2012_C_659	2012	8	ARTICLE	4	3
22858	DAS_2012_I_590	2012	8	ARTICLE	2	1
22859	DATNOW_2012_A_193	2012	8	ARTICLE	1	0
22860	DATTA_2012_A_655	2012	8	ARTICLE	3	0
22861	DAUD_2012_K_154	2012	8	ARTICLE	2	1
22862	DAURA-JO_2012_B_702	2012	8	ARTICLE	2	1
22863	DAUWE_2012_A_1010	2012	8	ARTICLE	0	1
22864	DAVAMI_2012_PROCEEDINGS_40	2012	8	CHAPTER	2	1
22865	DAVID-BA_2012_J_88	2012	8	ARTICLE	2	1
22866	DAVIDE_2012_INTERNATIONAL	2012	8	BOOK	3	1
22867	DAVID_2012_IEEE_2915	2012	8	CHAPTER	0	1
22868	DAVIES_2012_J_160	2012	8	ARTICLE	1	2
22869	DAVIS_2012_C_1966	2012	8	ARTICLE	1	3
22870	DAVIS_2012_P_265	2012	8	ARTICLE	4	0
22871	DAVOODI_2012_L_91	2012	8	ARTICLE	0	1
22872	DAWANDE_2012_I_611	2012	8	ARTICLE	3	1
22873	DAYARATH_2012_P	2012	8	BOOK	2	1
22874	DA_2012_I_63	2012	8	ARTICLE	1	1
22875	DA_2012_J_167	2012	8	ARTICLE	2	1
22876	DA_2012_P_143	2012	8	ARTICLE	0	1
22877	DE-JUANA_2012_R_555	2012	8	ARTICLE	0	1
22878	DECARY-H_2012_J_359	2012	8	ARTICLE	0	0
22879	DEDEO_2012_J_2131	2012	8	ARTICLE	2	1
22880	DEFFUANT_2012_E_519	2012	8	ARTICLE	2	2
22881	DELAZARI_2012_B_185	2012	8	ARTICLE	1	3
22882	DELBOSC_2012_T_8	2012	8	ARTICLE	4	4
22883	DELLGRAN_2012_E_393	2012	8	ARTICLE	4	4
22884	DELLVE_2012_S_720	2012	8	ARTICLE	4	4
22885	DEL_2012_F_730	2012	8	ARTICLE	1	-1
22886	DEL_2012_REV_43	2012	8	CHAPTER	1	3
22887	DEMIRKAN_2012_J_1892	2012	8	ARTICLE	1	0
22888	DEMPSEY_2012_P_89	2012	8	ARTICLE	1	3
22889	DEMPWOLF_2012_J_3	2012	8	ARTICLE	3	0
22890	DENG_2012_C_84	2012	8	ARTICLE	0	1
22891	DENG_2012_J_291	2012	8	ARTICLE	3	0
22892	DENIS_2012_A_211	2012	8	ARTICLE	1	3
22893	DENK_2012_J_322	2012	8	ARTICLE	1	0
22894	DENSTADL_2012_J_65	2012	8	ARTICLE	1	3
22895	DESCHENE_2012_E_604	2012	8	ARTICLE	1	3
22896	DESHPAND_2012_I_36	2012	8	ARTICLE	4	1
22897	DEWEY_2012_C_111	2012	8	ARTICLE	4	0
22898	DE_2012_A_10.1145/2362383.2362387	2012	8	ARTICLE	2	1
22899	DE_2012_A_46	2012	8	ARTICLE	2	1
22900	DE_2012_A_728	2012	8	ARTICLE	4	4
22901	DE_2012_C_1125	2012	8	ARTICLE	4	4
22902	DE_2012_C_212	2012	8	ARTICLE	1	0
22903	DE_2012_C_417	2012	8	ARTICLE	0	0
22904	DE_2012_C_612	2012	8	ARTICLE	1	2
22905	DE_2012_IEEE_468	2012	8	CHAPTER	0	2
22906	DE_2012_IFKAD_1323	2012	8	CHAPTER	1	3
22907	DE_2012_INTERNATIONAL	2012	8	BOOK	2	2
22908	DE_2012_INT_58	2012	8	CHAPTER	0	1
22909	DE_2012_I_1125	2012	8	ARTICLE	4	1
22910	DE_2012_I_275	2012	8	ARTICLE	3	3
22911	DE_2012_I_99	2012	8	ARTICLE	1	3
22912	DE_2012_J_319	2012	8	ARTICLE	0	3
22913	DE_2012_J_604	2012	8	ARTICLE	4	1
22914	DE_2012_J_83	2012	8	ARTICLE	0	0
22915	DE_2012_K_136	2012	8	ARTICLE	2	1
22916	DE_2012_L_1	2012	8	ARTICLE	1	0
22917	DE_2012_L_714	2012	8	ARTICLE	2	1
22918	DE_2012_N_27	2012	8	ARTICLE	3	3
22919	DE_2012_O_169	2012	8	ARTICLE	1	2
22920	DE_2012_PROCEEDINGS_1570	2012	8	CHAPTER	3	0
22921	DE_2012_PROCEEDINGS_183	2012	8	CHAPTER	1	0
22922	DE_2012_PROCEEDINGS_255	2012	8	CHAPTER	1	0
22923	DE_2012_PROCEEDINGS_63	2012	8	CHAPTER	4	1
22924	DE_2012_P_285	2012	8	CHAPTER	0	1
22925	DE_2012_Q_671	2012	8	ARTICLE	3	1
22926	DE_2012_R_425	2012	8	ARTICLE	1	4
22927	DE_2012_R_902	2012	8	ARTICLE	4	4
22928	DE_2012_S_202	2012	8	ARTICLE	1	3
22929	DE_2012_T_404	2012	8	ARTICLE	0	1
22930	DE_2012_U_779	2012	8	ARTICLE	4	4
22931	DHARA_2012_CONSUM_538	2012	8	CHAPTER	2	1
22932	DHUME_2012_IEEE	2012	8	BOOK	0	1
22933	DIAZ-FON_2012_S_61	2012	8	ARTICLE	2	0
22934	DICICCO-_2012_Y_141	2012	8	ARTICLE	4	2
22935	DICKENS_2012_PROC_570	2012	8	CHAPTER	2	1
22936	DICKISON_2012_P_10.1103/PhysRevE.85.066109	2012	8	ARTICLE	2	1
22937	DIEHL_2012_S_326	2012	8	ARTICLE	4	3
22938	DIESNER_2012_C_328	2012	8	ARTICLE	3	1
22939	DIJKSTRA_2012_J_371	2012	8	ARTICLE	4	2
22940	DIMAGGIO_2012_A_93	2012	8	ARTICLE	4	4
22941	DIMITRAK_2012_INTERNATIONAL_3898	2012	8	CHAPTER	0	1
22942	DING_2012_C_580	2012	8	ARTICLE	2	0
22943	DING_2012_FIFTH_1	2012	8	CHAPTER	0	2
22944	DING_2012_PROCEEDINGS_126	2012	8	CHAPTER	1	3
22945	DINH_2012_E_337	2012	8	ARTICLE	1	3
22946	DINIZ_2012_E_484	2012	8	ARTICLE	1	3
22947	DIN_2012_P_1043	2012	8	ARTICLE	0	1
22948	DIN_2012_P_258	2012	8	ARTICLE	0	1
22949	DIONNE_2012_O_663	2012	8	ARTICLE	4	1
22950	DIVECHA_2012_P_176	2012	8	ARTICLE	0	1
22951	DI_2012_E_1	2012	8	ARTICLE	3	0
22952	DI_2012_I_3755	2012	8	ARTICLE	2	1
22953	DI_2012_I_5	2012	8	ARTICLE	1	0
22954	DI_2012_J_576	2012	8	ARTICLE	1	0
22955	DI_2012_S_583	2012	8	ARTICLE	4	1
22956	DJUPE_2012_P_516	2012	8	ARTICLE	1	4
22957	DLOUHY_2012_PROCEEDINGS_134	2012	8	CHAPTER	1	1
22958	DOERR_2012_C_796	2012	8	ARTICLE	0	1
22959	DOER_2012_C_70	2012	8	ARTICLE	2	1
22960	DOHERTY_2012_E_845	2012	8	ARTICLE	3	1
22961	DOKOOHAK_2012_IEEE/ACM_879	2012	8	CHAPTER	2	1
22962	DOMHOFF_2012_H_23	2012	8	ARTICLE	1	3
22963	DOMINGUE_2012_P_977	2012	8	ARTICLE	4	4
22964	DOMMERGU_2012_T_292	2012	8	ARTICLE	3	1
22965	DONDUREN_2012_S_169	2012	8	ARTICLE	2	-1
22966	DONG_2012_A_151	2012	8	ARTICLE	4	4
22967	DONG_2012_D_646	2012	8	ARTICLE	1	0
22968	DONG_2012_IEEE_181	2012	8	CHAPTER	2	1
22969	DONG_2012_I_5820	2012	8	ARTICLE	0	1
22970	DONG_2012_PROCEEDINGS_2282	2012	8	CHAPTER	2	2
22971	DONNER_2012_J_10.1515/1547-7355.1955	2012	8	ARTICLE	1	3
22972	DONOHOO_2012_DES_1274	2012	8	CHAPTER	0	1
22973	DOREIAN_2012_S_32	2012	8	ARTICLE	2	2
22974	DORN_2012_PROC_1277	2012	8	CHAPTER	2	-1
22975	DOULAMIS_2012_S_41	2012	8	ARTICLE	2	1
22976	DOVER_2012_M_689	2012	8	ARTICLE	2	1
22977	DOVE_2012_G_10.1186/gb-2012-13-5-158	2012	8	ARTICLE	1	3
22978	DOWNS_2012_J_104	2012	8	ARTICLE	4	4
22979	DOZOIS_2012_I_99	2012	8	ARTICLE	4	4
22980	DREWE_2012_P_10.1371/journal.pone.0039068	2012	8	ARTICLE	2	1
22981	DRNEVICH_2012_P_17245	2012	8	ARTICLE	4	1
22982	DUAN_2012_A_129	2012	8	ARTICLE	2	1
22983	DUBOIS_2012_ELECTRON	2012	8	BOOK	2	1
22984	DUFF_2012_S_145	2012	8	ARTICLE	1	3
22985	DUFHUES_2012_A_277	2012	8	ARTICLE	1	3
22986	DUGUNDJI_2012_PROCEEDINGS_703	2012	8	CHAPTER	2	3
22987	DUNBAR_2012_P_1837	2012	8	ARTICLE	4	1
22988	DUNBAR_2012_P_2192	2012	8	ARTICLE	4	1
22989	DUNBAR_2012_T_101	2012	8	ARTICLE	4	1
22990	DUNGAN_2012_C_1031	2012	8	ARTICLE	3	1
22991	DUPARC_2012_PROCEEDINGS_141	2012	8	CHAPTER	0	0
22992	DURANT_2012_P_10.1371/journal.pone.0049169	2012	8	ARTICLE	4	1
22993	DURRETT_2012_P_3682	2012	8	ARTICLE	2	1
22994	DURR_2012_IEEE/ACM_535	2012	8	CHAPTER	0	1
22995	DURR_2012_IEEE/ACM_660	2012	8	CHAPTER	2	1
22996	DURUGBO_2012_E_9230	2012	8	ARTICLE	2	0
22997	DUSENBER_2012_IEEE_2087	2012	8	CHAPTER	2	1
22998	DU_2012_C_1721	2012	8	ARTICLE	0	1
22999	DU_2012_FEDERATED_1239	2012	8	CHAPTER	2	1
23000	DU_2012_I_492	2012	8	ARTICLE	0	-1
23001	DU_2012_S_258	2012	8	ARTICLE	4	3
23002	DYKE_2012_B_831	2012	8	ARTICLE	1	3
23003	DYO_2012_A_10.1145/2240116.2240118	2012	8	ARTICLE	0	1
23004	EAPEN_2012_J_244	2012	8	ARTICLE	1	0
23005	EARN_2012_A_173	2012	8	ARTICLE	2	1
23006	EASTERBR_2012_P_1066	2012	8	ARTICLE	1	3
23007	EASTWOOD_2012_A_10	2012	8	ARTICLE	0	0
23008	EBLEN_2012_R_392	2012	8	ARTICLE	3	1
23009	ECKERD_2012_I_238	2012	8	ARTICLE	1	0
23010	ECKLES_2012_S_165	2012	8	ARTICLE	3	2
23011	ECONOMID_2012_R_602	2012	8	ARTICLE	0	0
23012	EDMONDS_2012_A_10.1142/S0219525912500853	2012	8	ARTICLE	2	2
23013	EDMONDS_2012_S_452	2012	8	ARTICLE	4	4
23014	EDWARDS_2012_J_571	2012	8	ARTICLE	4	4
23015	EFTHYMIO_2012_P_775	2012	8	ARTICLE	0	1
23016	EGDELL_2012_C_445	2012	8	ARTICLE	4	4
23017	EGER_2012_DIVAI_93	2012	8	CHAPTER	0	-1
23018	EHSANI_2012_I_118	2012	8	ARTICLE	2	1
23019	EIRINAKI_2012_J_1175	2012	8	ARTICLE	0	1
23020	EISENBER_2012_J	2012	8	BOOK	3	-1
23021	EKINS_2012_M_585	2012	8	ARTICLE	0	-1
